gp_code,gp_name,block_code,block_name,zila_code,zila_name
37910,Kheruwala,1262,Sadulshahar,91,Ganganagar
34543,Kherwa,1175,Ghatol,79,Banswara
40357,Kherwa,1323,Degana,101,Nagaur
40953,Kherwa,1338,Pali,102,Pali
42526,Kherwara,1381,Kherwara,108,Udaipur
262583,Kherwara,1254,Dungarpur,90,Dungarpur
35472,Khesti,1199,Nagar Pahari,82,Bharatpur
39044,Khetalawas,1289,Sayla,95,Jalore
295109,Khetarli,1334,Bali,102,Pali
39856,Khetasar,1310,Osian,98,Jodhpur
38810,Khetolai,1282,Sankra,94,Jaisalmer
294815,Khetsagar,262719,Dechu,98,Jodhpur
36366,Khetuda,1222,Talera,85,Bundi
34280,Khidarpur,1169,Tijara,78,Alwar
294394,Khidarpura,1332,Parbatsar,101,Nagaur
262777,Khidarpur Jadaun,1354,Khandar,104,Sawai Madhopur
42098,Khidgi,1371,Newai,107,Tonk
37305,Khidora,1249,Baseri,89,Dholpur
294887,Khidrat,1305,Bap,98,Jodhpur
41456,Khijoori,262680,Chauth Ka Barwara,104,Sawai Madhopur
38285,Khijuriya Brahmnan,295305,Tunga,93,Jaipur
294300,Khijuriya Tiwadiyan,295305,Tunga,93,Jaipur
41496,Khilchipur,1355,Sawai Madhopur,104,Sawai Madhopur
34187,Khilora,1166,Ramgarh,78,Alwar
41103,Khimara,1343,Sumerpur,102,Pali
40815,Khimel,1334,Bali,102,Pali
38069,Khinania,6844,Tibbi,92,Hanumangarh
39857,Khindakor,1310,Osian,98,Jodhpur
36084,Khindasar,301218,Hadan,84,Bikaner
41013,Khinwara,1340,Rani Station,102,Pali
295007,Khinwasar,1303,Udaipurwati,97,Jhunjhunu
40464,Khinyala,1325,Jayal,101,Nagaur
36110,Khinyera,1216,Lunkaransar,84,Bikaner
35001,Khipsar,1188,Baytoo,81,Barmer
38319,Khira Rani Was,295415,Kotkhawada,93,Jaipur
262359,Khirja Asha,262801,Sekhala,98,Jodhpur
39940,Khirja Khas,262801,Sekhala,98,Jodhpur
294573,Khirjan Fatehsingh,262801,Sekhala,98,Jodhpur
39941,Khirja Tibna,262801,Sekhala,98,Jodhpur
41379,Khirni,295310,Malarna Dungar,104,Sawai Madhopur
294403,Khirodi,6907,Chitalwana,95,Jalore
39516,Khiror,1301,Nawalgarh,97,Jhunjhunu
295049,Khivtana,1323,Degana,101,Nagaur
41104,Khiwandi,1343,Sumerpur,102,Pali
262357,Khiyasariya,262719,Dechu,98,Jodhpur
262769,Khjoori,1378,Girwa,108,Udaipur
40287,Khjoorna,1321,Sangod,100,Kota
294064,Khodala,1216,Lunkaransar,84,Bikaner
34377,Khodaleem,262567,Gangar Talai,79,Banswara
34480,Khodan,1174,Garhi,79,Banswara
38177,Khodan (1 Kdd),6845,Rawatsar,92,Hanumangarh
36491,Khodeep,1226,Bhadesar,86,Chittorgarh
33948,Khoh,1159,Kathumar,78,Alwar
34147,Khoh,1165,Rajgarh,78,Alwar
34188,Khoh,1166,Ramgarh,78,Alwar
35315,Khoh,1195,Deeg,82,Bharatpur
33916,Khohar,1158,Behror,78,Alwar
35275,Khohra,1194,Bayana,82,Bharatpur
40154,Khohra,1317,Todabhim,99,Karauli
262079,Khohrakarmali,1166,Ramgarh,78,Alwar
34046,Khohra Malawali,1162,Laxmangarh,78,Alwar
295440,Khohra Mulla,1246,Mahwa,88,Dausa
33887,Khohri,1157,Bansur,78,Alwar
33917,Khohri,1158,Behror,78,Alwar
35316,Khohri,1195,Deeg,82,Bharatpur
35473,Khohri Dayanabas,1199,Nagar Pahari,82,Bharatpur
40409,Khojash,262369,Molasar,101,Nagaur
38890,Khokha,295292,Bagoda,95,Jalore
40743,Khokhar,1332,Parbatsar,101,Nagaur
41074,Khokhara,1342,Sojat,102,Pali
262344,Khokhariya,1309,Mandor,98,Jodhpur
39126,Khokhariya Khurd,262161,Bhawani Mandi,96,Jhalawar
294708,Khokharwa,1172,Bagidora,79,Banswara
294377,Khokhra,1382,Kotra,108,Udaipur
36111,Khokhrana,1216,Lunkaransar,84,Bikaner
35002,Khokhsar,262778,Gira,81,Barmer
35003,Khokhsar Paschim,262778,Gira,81,Barmer
262772,Khokhsar Purv,262778,Gira,81,Barmer
262444,Kholdi,262257,Jhallara,108,Udaipur
42214,Kholiya,1374,Uniara,107,Tonk
37194,Khonch Puri,1246,Mahwa,88,Dausa
33949,Khonkhar,1159,Kathumar,78,Alwar
40027,Khoobnagar,1314,Karauli,99,Karauli
41543,Khood,1356,Danta Ramgarh,105,Sikar
40028,Khooda,295309,Masalpur,99,Karauli
34120,Khoondrot,1164,Neemrana,78,Alwar
42337,Khoonta,1377,Dhariawad,573,Pratapgarh
34639,Khoonta Chatra,1178,Sajjangarh,79,Banswara
34378,Khoonta Galiya,262567,Gangar Talai,79,Banswara
34640,Khoonta Jeeva,1178,Sajjangarh,79,Banswara
34379,Khoonta Machar,1172,Bagidora,79,Banswara
295160,Khoontgarh,295424,Dhamotar,573,Pratapgarh
294740,Khoonti Bijiya,262567,Gangar Talai,79,Banswara
34380,Khoonti Narji,262567,Gangar Talai,79,Banswara
41413,Khoontla Salauna,1353,Gangapur City,104,Sawai Madhopur
38765,Khoori,1281,Sam,94,Jaisalmer
35276,Khoot Khera,1194,Bayana,82,Bharatpur
34773,Khopar,1182,Chhabra,80,Baran
41014,Khor,1340,Rani Station,102,Pali
41544,Khora,1356,Danta Ramgarh,105,Sikar
38244,Khora Bisal,262103,Jalsu,93,Jaipur
38654,Khoralarkhani,1278,Shahpura,93,Jaipur
38242,Khora Meena,1267,Amber,93,Jaipur
40506,Khorandi,1326,Kuchaman City,101,Nagaur
38243,Khora Shyamdas,262103,Jalsu,93,Jaipur
33806,Khori,295190,Ajmer Rural,77,Ajmer
38655,Khori,1278,Shahpura,93,Jaipur
262157,Khori,1314,Karauli,99,Karauli
294302,Khori,1268,Bassi,93,Jaipur
294533,Khori Mahuri,1385,Sarada,108,Udaipur
294760,Khori Peepli,1173,Banswara,79,Banswara
36738,Khoriya,295424,Dhamotar,573,Pratapgarh
41073,Khoriya,1342,Sojat,102,Pali
38070,Khotan Wali,6842,Pilibanga,92,Hanumangarh
41629,Khotiya,1358,Fatehpur,105,Sikar
262770,Khoton Ki Dhani,1188,Baytoo,81,Barmer
262401,Khreta,1163,Mandawar,78,Alwar
35188,Khudala,295259,Panyla Kla,81,Barmer
39771,Khudala,295376,Dhawa,98,Jodhpur
39408,Khudana,1298,Chirawa,97,Jhunjhunu
262402,Khudani,262776,Gadra Road,81,Barmer
39555,Khudaniya,295394,Pilani,97,Jhunjhunu
37429,Khudarada,1252,Aspur,90,Dungarpur
35189,Khudasa,295251,Barmer Rural,81,Barmer
35521,Khudasa,295303,Uchain,82,Bharatpur
36849,Khuddi,1238,Rajgarh,87,Churu
294953,Khudiya,295394,Pilani,97,Jhunjhunu
38368,Khudiyala,295299,Mauzamabad,93,Jaipur
39631,Khudiyala,1304,Balesar,98,Jodhpur
262519,Khudiyala,262759,Tinwari,98,Jodhpur
34047,Khudiyana,1162,Laxmangarh,78,Alwar
38764,Khuiyala,1281,Sam,94,Jaisalmer
38178,Khuiyan,1266,Nohar,92,Hanumangarh
295470,Khumansar,295290,Bhaniyana,94,Jaisalmer
262844,Khume Ki Beri,1190,Dhorimanna,81,Barmer
294398,Khuna,1382,Kotra,108,Udaipur
294379,Khundala,262085,Khinvsar,101,Nagaur
34641,Khundani Hala,1178,Sajjangarh,79,Banswara
41040,Khundawas,1341,Rohat,102,Pali
40410,Khunkhuna,1324,Didwana,101,Nagaur
34189,Khunteta Kalan,1166,Ramgarh,78,Alwar
294059,Khurdiya,295306,Saramathura,89,Dholpur
34716,Khuri,1180,Atru,80,Baran
36986,Khuri,1241,Sujangarh,87,Churu
41702,Khuri Bari,1360,Lachhmangarh,105,Sikar
37106,Khuri Kalan,1244,Dausa,88,Dausa
40358,Khuri Kalan,1323,Degana,101,Nagaur
37385,Khurila,1251,Rajakhera,89,Dholpur
294523,Khutla,1243,Bandikui,88,Dausa
39689,Khwaspura,262755,Peepad Sahar,98,Jodhpur
36847,Khyali,1238,Rajgarh,87,Churu
37876,Khyaliwala,1261,Raisinghnagar,91,Ganganagar
34831,Khyawada,1184,Kishanganj,80,Baran
40200,Khyawada,1318,Itawa,100,Kota
35809,Kidimal,295453,Kareda,83,Bhilwara
38179,Kikarali,1266,Nohar,92,Hanumangarh
37877,Kikarwali,1261,Raisinghnagar,91,Ganganagar
38071,Kikarwali,6843,Sangaria,92,Hanumangarh
37912,Kilanwali,1262,Sadulshahar,91,Ganganagar
39014,Kilawa,1288,Sanchore,95,Jalore
36030,Kilchu Deveran,1214,Bikaner,84,Bikaner
39858,Kinjari,1310,Osian,98,Jodhpur
40744,Kinsariya,1332,Parbatsar,101,Nagaur
33767,Kirap,1154,Masooda,77,Ajmer
294902,Kirar,1323,Degana,101,Nagaur
37994,Kirara Bara,1264,Bhadra,92,Hanumangarh
42058,Kirawal,1370,Malpura,107,Tonk
41583,Kirdoli,1357,Dhod,105,Sikar
39565,Kirhwana,1302,Surajgarh,97,Jhunjhunu
41015,Kirwa,1340,Rani Station,102,Pali
40155,Kirwara,1317,Todabhim,99,Karauli
34832,Kishanganj,1184,Kishanganj,80,Baran
35735,Kishangarh,1206,Jahazpur,83,Bhilwara
35768,Kishangarh,1207,Kotri,83,Bhilwara
36621,Kishan Kareri,1231,Dungla,86,Chittorgarh
33668,Kishanpura,1151,Jawaja,77,Ajmer
34677,Kishanpura,295475,Mangrol,80,Baran
34717,Kishanpura,1180,Atru,80,Baran
38416,Kishanpura,1271,Govindgarh,93,Jaipur
39092,Kishanpura,1290,Bakani,96,Jhalawar
40288,Kishanpura,1321,Sangod,100,Kota
41016,Kishanpura,1340,Rani Station,102,Pali
41792,Kishanpura,295269,Palsana,105,Sikar
294284,Kishanpura,1279,Viratnagar,93,Jaipur
294301,Kishanpura,295305,Tunga,93,Jaipur
294924,Kishanpura,1255,Sagwara,90,Dungarpur
38073,Kishanpura Dikhnada,1265,Hanumangarh,92,Hanumangarh
40259,Kishanpura Takia,1320,Ladpura,100,Kota
38072,Kishan Pura Utarada,6843,Sangaria,92,Hanumangarh
36155,Kishnasar,262410,Panchoo,84,Bikaner
34248,Kishori,1168,Thanagazi,78,Alwar
262468,Kishor Nagar,1312,Shergarh,98,Jodhpur
37151,Kishorpura,1245,Lalsot,88,Dausa
38549,Kishorpura,1275,Phagi,93,Jaipur
39409,Kishorpura,1298,Chirawa,97,Jhunjhunu
39589,Kishorpura,1303,Udaipurwati,97,Jhunjhunu
40319,Kishorpura,1322,Sultanpur,100,Kota
41750,Kishorpura,295265,Ajeetgarh,105,Sikar
293940,Kishorpura,1157,Bansur,78,Alwar
40359,Kitalsar,1323,Degana,101,Nagaur
36198,Kitasar Bhatiyan,1218,Sri Dungargarh,84,Bikaner
294032,Kitasar Bidawatan,1218,Sri Dungargarh,84,Bikaner
295063,Kitawato Ka Was,1380,Jhadol,108,Udaipur
39410,Kithana,1298,Chirawa,97,Jhunjhunu
33984,Kithoor,1160,Kishangarh Bas,78,Alwar
34899,Kitnod,1186,Balotra,81,Barmer
35099,Kitnoriya,262617,Dhanau,81,Barmer
262254,Kitpala,1186,Balotra,81,Barmer
41860,Kiwarli,1364,Abu Road,106,Sirohi
34146,Kleshan,1165,Rajgarh,78,Alwar
37621,Kochari,262113,Chikhali,90,Dungarpur
41545,Kochhor,295269,Palsana,105,Sikar
262377,Kochla,1380,Jhadol,108,Udaipur
35978,Kochriya,1213,Suwana,83,Bhilwara
39016,Kod,1288,Sanchore,95,Jalore
40779,Kod,295486,Bherunda,101,Nagaur
294399,Kodarmaal,1382,Kotra,108,Udaipur
39339,Kodesar,1296,Alsisar,97,Jhunjhunu
295048,Kodinera,1223,Arnod,573,Pratapgarh
35979,Kodukota,1213,Suwana,83,Bhilwara
41380,Kodyai,1352,Bonli,104,Sawai Madhopur
294506,Kohada,1152,Kekri,77,Ajmer
41342,Kohali Prempura,1351,Bamanwas,104,Sawai Madhopur
39093,Kohari Jhar,262180,Aklera,96,Jhalawar
295419,Kohariyo Ka Gaon,1281,Sam,94,Jaisalmer
37020,Kohina,1242,Taranagar,87,Churu
38074,Kohla,1265,Hanumangarh,92,Hanumangarh
294263,Kohra,295289,Fathegarh,94,Jaisalmer
33918,Kohrana,1158,Behror,78,Alwar
35100,Koja,1190,Dhorimanna,81,Barmer
42528,Kojawada,262235,Rishbhdeo,108,Udaipur
41887,Kojra,1365,Pindwara,106,Sirohi
37564,Kokapur,1255,Sagwara,90,Dungarpur
34249,Kolahera,1168,Thanagazi,78,Alwar
36321,Kolahera,1221,Nainwa,85,Bundi
37059,Kolana,295152,Baswa,88,Dausa
39175,Kolana,1292,Jhalrapatan,96,Jhalawar
40260,Kolana,1320,Ladpura,100,Kota
41381,Kolara,1352,Bonli,104,Sawai Madhopur
37336,Kolari,262816,Saipau,89,Dholpur
36031,Kolasar,1214,Bikaner,84,Bikaner
294331,Kolasar,1241,Sujangarh,87,Churu
294054,Kolasar West,295166,Bajju Khalsa,84,Bikaner
36085,Kolayat,1215,Kolayat,84,Bikaner
41793,Koleera,1362,Piprali,105,Sikar
33985,Kolgaon,1160,Kishangarh Bas,78,Alwar
34121,Kolila Joga,1164,Neemrana,78,Alwar
39340,Kolinda,1296,Alsisar,97,Jhunjhunu
294783,Koliwada,295307,Andhi,93,Jaipur
37152,Koliwara,295066,Ramgarh Pachwara,88,Dausa
41105,Koliwara,1343,Sumerpur,102,Pali
40411,Koliya,1324,Didwana,101,Nagaur
294384,Koliya,1382,Kotra,108,Udaipur
262822,Koliyana,1190,Dhorimanna,81,Barmer
37522,Kolkhanda Khas,262207,Dovada,90,Dungarpur
39252,Kolookheri Kalan,1294,Manoharthana,96,Jhalawar
39253,Koloo Kheri Maliyan,1294,Manoharthana,96,Jhalawar
39905,Koloopabuji,262719,Dechu,98,Jodhpur
294261,Kolootala,1281,Sam,94,Jaisalmer
39517,Kolsiya,1301,Nawalgarh,97,Jhunjhunu
35004,Kolu,1188,Baytoo,81,Barmer
294820,Kolu Nimbayat,262719,Dechu,98,Jodhpur
262744,Kolu Rathora,262719,Dechu,98,Jodhpur
37337,Koluwa,262816,Saipau,89,Dholpur
39127,Kolvi Urf Mandi Rajenderpur,1291,Dag,96,Jhalawar
37060,Kolwa,1243,Bandikui,88,Dausa
42472,Kolyari,262252,Phalasiya,108,Udaipur
39045,Komta,1289,Sayla,95,Jalore
262102,Konari,1304,Balesar,98,Jodhpur
40029,Konder,1314,Karauli,99,Karauli
37758,Koni,1258,Ganganagar,91,Ganganagar
35052,Konra,262617,Dhanau,81,Barmer
295277,Konra Vilayatshah,1189,Chohtan,81,Barmer
38519,Koojota,1274,Kotputli,93,Jaipur
38891,Kooka,295292,Bagoda,95,Jalore
41153,Kookar Khera,1345,Bhim,103,Rajsamand
42565,Kookawas,1382,Kotra,108,Udaipur
41154,Kookra,1345,Bhim,103,Rajsamand
40228,Kookra Khurd,1319,Khairabad,100,Kota
37338,Kookra Makra,262816,Saipau,89,Dholpur
35392,Koomha,1197,Kumher,82,Bharatpur
34148,Koondla,1165,Rajgarh,78,Alwar
39128,Koondla,1291,Dag,96,Jhalawar
36492,Koonthana,1226,Bhadesar,86,Chittorgarh
40954,Koorna,1338,Pali,102,Pali
38892,Kora,1284,Bhinmal,95,Jalore
35317,Korer,1195,Deeg,82,Bharatpur
38982,Korka,1287,Raniwara,95,Jalore
34900,Korna,262773,Kalyanpur,81,Barmer
38369,Korseena,1276,Sambhar,93,Jaipur
41106,Korta,1343,Sumerpur,102,Pali
39691,Kosana,262755,Peepad Sahar,98,Jodhpur
35005,Kosariya,1188,Baytoo,81,Barmer
41107,Koselao,1343,Sumerpur,102,Pali
35907,Koshithal,1211,Sahara,83,Bhilwara
41203,Koshiwara,1347,Khamnor,103,Rajsamand
295499,Koshle Ki Dhani,1190,Dhorimanna,81,Barmer
35190,Koshloo,295259,Panyla Kla,81,Barmer
41457,Kosra,1354,Khandar,104,Sawai Madhopur
35884,Kot,1210,Raipur,83,Bhilwara
37195,Kot,301219,Mandawar,88,Dausa
42383,Kot,262276,Kurabad,108,Udaipur
40030,Kota,1314,Karauli,99,Karauli
40031,Kota (Chhawar),295309,Masalpur,99,Karauli
35227,Kotari,262774,Samdari,81,Barmer
40816,Kotbaliyan,1334,Bali,102,Pali
34481,Kotda,262584,Arthuna,79,Banswara
34482,Kotda Bada,1174,Garhi,79,Banswara
37759,Kotha,1258,Ganganagar,91,Ganganagar
35769,Kothaj,1207,Kotri,83,Bhilwara
295490,Kothala,1190,Dhorimanna,81,Barmer
40817,Kothar,1334,Bali,102,Pali
41204,Kothariya Chak Or Kothariya,1347,Khamnor,103,Rajsamand
35948,Kothiya,1212,Shahpura,83,Bhilwara
38321,Kothun,1269,Chaksu,93,Jaipur
38893,Kot Kasta,1284,Bhinmal,95,Jalore
38320,Kotkhawda,295415,Kotkhawada,93,Jaipur
40982,Kot Kirana,1339,Raipur,102,Pali
37386,Kotpura,1251,Rajakhera,89,Dholpur
33669,Kotra,1151,Jawaja,77,Ajmer
34577,Kotra,1176,Kushalgarh,79,Banswara
34612,Kotra,6835,Chhoti Sarwan,79,Banswara
35148,Kotra,1191,Sheo,81,Barmer
37339,Kotra,1250,Dhaulpur,89,Dholpur
38983,Kotra,295294,Sarnau,95,Jalore
41751,Kotra,1361,Neem Ka Thana,105,Sikar
42564,Kotra,1382,Kotra,108,Udaipur
40320,Kotra Deepsing,1322,Sultanpur,100,Kota
34774,Kotrapar,1182,Chhabra,80,Baran
33730,Kotri,1153,Kishangarh (Silora),77,Ajmer
35704,Kotri,1205,Hurda,83,Bhilwara
35770,Kotri,1207,Kotri,83,Bhilwara
36086,Kotri,1215,Kolayat,84,Bikaner
36410,Kotri,1223,Arnod,573,Pratapgarh
38766,Kotri,1281,Sam,94,Jaisalmer
39296,Kotri,1295,Pirawa (Sunel),96,Jhalawar
39985,Kotri,295250,Shri Mahaveer Ji,99,Karauli
40848,Kotri,1335,Desuri,102,Pali
41832,Kotri Dhaylan,1359,Khandela,105,Sikar
41277,Kotrii,1349,Railmagra,103,Rajsamand
36698,Kotri Kalan,1234,Nimbahera,86,Chittorgarh
41668,Kotri Luharwas,1359,Khandela,105,Sikar
41833,Kotri Simarla,1363,Sri Madhopur,105,Sikar
34740,Kotrisunda,1181,Baran (Full),80,Baran
40847,Kot Solankiyan,1335,Desuri,102,Pali
40321,Kotsuwa,1322,Sultanpur,100,Kota
36806,Kotwad Tal,1237,Churu,87,Churu
294200,Kotwas,1313,Hindaun,99,Karauli
41243,Koyal,1348,Kumbhalgarh,103,Rajsamand
41343,Koyala,1351,Bamanwas,104,Sawai Madhopur
40818,Koyalwao,1334,Bali,102,Pali
34741,Koyla,1181,Baran (Full),80,Baran
41981,Krishanganj,1368,Sirohi,106,Sirohi
295247,Krishan Ka Tala,262617,Dhanau,81,Barmer
262280,Krishan Nagar,295168,Poogal,84,Bikaner
294931,Krishan Nagar Kalan,1305,Bap,98,Jodhpur
41173,Kuanthal,1346,Deogarh,103,Rajsamand
295400,Kubriya,262776,Gadra Road,81,Barmer
262086,Kuchalwara Kalan,1206,Jahazpur,83,Bhilwara
35318,Kuchawati,1195,Deeg,82,Bharatpur
33731,Kucheel,1153,Kishangarh (Silora),77,Ajmer
294262,Kuchhri,1281,Sam,94,Jaisalmer
41244,Kucholi,1348,Kumbhalgarh,103,Rajsamand
36156,Kuchor Aguni,1217,Nokha,84,Bikaner
36157,Kuchor Athuni,1217,Nokha,84,Bikaner
294376,Kuda,295294,Sarnau,95,Jalore
40229,Kudaila,1319,Khairabad,100,Kota
41584,Kudan,1357,Dhod,105,Sikar
40156,Kudhawal,1317,Todabhim,99,Karauli
37267,Kudinna,1248,Bari,89,Dholpur
38595,Kudiyo Ka Bas,295302,Jobner,93,Jaipur
35191,Kudla,295251,Barmer Rural,81,Barmer
41794,Kudli,1362,Piprali,105,Sikar
294022,Kudli,1275,Phagi,93,Jaipur
36158,Kudsu,262410,Panchoo,84,Bikaner
38689,Kuhada,1279,Viratnagar,93,Jaipur
42133,Kuhadabujurg,1372,Todaraisingh,107,Tonk
39444,Kuharoo,295393,Mandawa,97,Jhunjhunu
39375,Kuharwas,1297,Buhana,97,Jhunjhunu
39632,Kui Inda,1304,Balesar,98,Jodhpur
294429,Kui Jodha,1304,Balesar,98,Jodhpur
36112,Kujti,1216,Lunkaransar,84,Bikaner
294811,Kukanda,1309,Mandor,98,Jodhpur
294170,Kukaniya,1217,Nokha,84,Bikaner
40507,Kukanwali,1326,Kuchaman City,101,Nagaur
294003,Kukara Khera,1379,Gogunda,108,Udaipur
38245,Kukas,1267,Amber,93,Jaipur
42134,Kukkad,1372,Todaraisingh,107,Tonk
40594,Kukrod,1328,Makrana,101,Nagaur
38075,Kulchander,6844,Tibbi,92,Hanumangarh
41546,Kuli,1356,Danta Ramgarh,105,Sikar
36739,Kulmi Pura,295424,Dhamotar,573,Pratapgarh
39445,Kulod Kalan,1299,Jhunjhunu,97,Jhunjhunu
39556,Kuloth Kalan,1302,Surajgarh,97,Jhunjhunu
294898,Kuloth Khurd,1302,Surajgarh,97,Jhunjhunu
36740,Kulthana,1235,Pratapgarh,573,Pratapgarh
41041,Kulthana,1341,Rohat,102,Pali
35563,Kumaha,1201,Sewar,82,Bharatpur
40708,Kumari,1331,Nagaur,101,Nagaur
41703,Kumas Jageer,295268,Nechwa,105,Sikar
41704,Kumas Jatan,1360,Lachhmangarh,105,Sikar
39129,Kumathiya,1291,Dag,96,Jhalawar
39518,Kumawas,1301,Nawalgarh,97,Jhunjhunu
294660,Kumbhara,1306,Bhopalgarh,98,Jodhpur
295482,Kumbharon Ki Beri,1190,Dhorimanna,81,Barmer
244177,Kumbhkot,1319,Khairabad,100,Kota
295080,Kumharion Ka Pathar,295390,Dalot,573,Pratapgarh
33637,Kumhariya,1150,Bhinay,77,Ajmer
38322,Kumhariyawas,1269,Chaksu,93,Jaipur
294179,Kumharwala,295168,Poogal,84,Bikaner
35006,Kumpaliya,262778,Gira,81,Barmer
40819,Kumtiya,1334,Bali,102,Pali
42338,Kun,6846,Lasadiya,108,Udaipur
34802,Kunbha Khedhi,1183,Chhipabarod,80,Baran
38767,Kunda,295289,Fathegarh,94,Jaisalmer
42702,Kunda,262269,Semari,108,Udaipur
294622,Kunda,1178,Sajjangarh,79,Banswara
42282,Kundai,1376,Bhinder,108,Udaipur
35228,Kundal,1193,Siwana,81,Barmer
36032,Kundal,6898,Khajuwala,84,Bikaner
37107,Kundal,1244,Dausa,88,Dausa
262171,Kundal,6835,Chhoti Sarwan,79,Banswara
262570,Kundal,1311,Phalodi,98,Jodhpur
295110,Kundal,1334,Bali,102,Pali
40289,Kundanpur,1321,Sangod,100,Kota
262835,Kundanpura,262545,Sedwa,81,Barmer
40745,Kundari,1332,Parbatsar,101,Nagaur
42215,Kunder,1374,Uniara,107,Tonk
41497,Kundera,1355,Sawai Madhopur,104,Sawai Madhopur
34718,Kundi,1180,Atru,80,Baran
39176,Kundi Khera,262161,Bhawani Mandi,96,Jhalawar
41278,Kundiya,1349,Railmagra,103,Rajsamand
35680,Kundiya Kalan,1204,Banera,83,Bhilwara
34429,Kundlakhurd,1173,Banswara,79,Banswara
295088,Kundlawas,262243,Sayra,108,Udaipur
294108,Kundli Nadi,295310,Malarna Dungar,104,Sawai Madhopur
41174,Kundwa,1346,Deogarh,103,Rajsamand
36741,Kuni,1235,Pratapgarh,573,Pratapgarh
40068,Kunjela,1315,Nadauti,99,Karauli
34719,Kunjer,1180,Atru,80,Baran
37995,Kunji,1264,Bhadra,92,Hanumangarh
41414,Kunkata Kalan,1353,Gangapur City,104,Sawai Madhopur
37306,Kunkuta,1249,Baseri,89,Dholpur
294021,Kunpalsar,1218,Sri Dungargarh,84,Bikaner
294024,Kuntasar,1218,Sri Dungargarh,84,Bikaner
41205,Kunthwa,1347,Khamnor,103,Rajsamand
42283,Kuntwas,1376,Bhinder,108,Udaipur
37622,Kunwa,262113,Chikhali,90,Dungarpur
34428,Kunwala With Wanta,262588,Talwara,79,Banswara
36643,Kunwaliya,1232,Gangrar,86,Chittorgarh
262479,Kunwaliya,262584,Arthuna,79,Banswara
41306,Kunwariya,1350,Rajsamand,103,Rajsamand
34430,Kupda,262588,Talwara,79,Banswara
34613,Kupda,1177,Peepal Khoont,573,Pratapgarh
39690,Kur,262755,Peepad Sahar,98,Jodhpur
38984,Kura,1287,Raniwara,95,Jalore
42384,Kurabad,262276,Kurabad,108,Udaipur
40290,Kurad,1321,Sangod,100,Kota
42059,Kurad,1370,Malpura,107,Tonk
40746,Kurada,1332,Parbatsar,101,Nagaur
42703,Kuradia,262269,Semari,108,Udaipur
35736,Kuradiya,1206,Jahazpur,83,Bhilwara
40291,Kuradiya Khurd,1321,Sangod,100,Kota
41279,Kuraj,1349,Railmagra,103,Rajsamand
40820,Kuran,1334,Bali,102,Pali
40661,Kurchi,262085,Khinvsar,101,Nagaur
40623,Kurdaya,1329,Merta,101,Nagaur
42177,Kureda,295476,Peeplu,107,Tonk
41458,Kuredi,1354,Khandar,104,Sawai Madhopur
37340,Kurendha,262816,Saipau,89,Dholpur
40116,Kurgaon,1316,Sapotra,99,Karauli
34901,Kuri,262773,Kalyanpur,81,Barmer
39692,Kuri,1306,Bhopalgarh,98,Jodhpur
35522,Kurka,295303,Uchain,82,Bharatpur
40878,Kurki,1336,Jaitaran,102,Pali
35229,Kuseep,1193,Siwana,81,Barmer
34578,Kushalapara,1176,Kushalgarh,79,Banswara
295032,Kushalgarh,1227,Bhainsrorgarh,86,Chittorgarh
34431,Kushalpura,262588,Talwara,79,Banswara
38417,Kushalpura,1271,Govindgarh,93,Jaipur
39094,Kushalpura,1290,Bakani,96,Jhalawar
40983,Kushalpura,1339,Raipur,102,Pali
41155,Kushalpura,1345,Bhim,103,Rajsamand
41382,Kushalpura,1352,Bonli,104,Sawai Madhopur
262167,Kushalpura,1362,Piprali,105,Sikar
294634,Kushalpura,295066,Ramgarh Pachwara,88,Dausa
295099,Kushalpura,295389,Suhagpura,573,Pratapgarh
33705,Kushayata,295478,Sawar,77,Ajmer
39906,Kushlawa,262762,Lohawat,98,Jodhpur
34861,Kushyara,1185,Shahbad,80,Baran
41498,Kustla,262680,Chauth Ka Barwara,104,Sawai Madhopur
40551,Kusumbi Alipur,1327,Ladnu,101,Nagaur
36889,Kusum Desar,1239,Ratangarh,87,Churu
34122,Kuteena,1164,Neemrana,78,Alwar
38286,Kuthada Khurd,1268,Bassi,93,Jaipur
293945,Kuttin Sahabdas,1159,Kathumar,78,Alwar
34010,Kutubpur,1161,Kotkasim,78,Alwar
34544,Kuwaniya,1175,Ghatol,79,Banswara
34250,Kyara,1168,Thanagazi,78,Alwar
41459,Kyarda Kalan,1354,Khandar,104,Sawai Madhopur
39986,Kyarda Khurd,1313,Hindaun,99,Karauli
42566,Kyari,301231,Devla,108,Udaipur
41861,Kyariya,1364,Abu Road,106,Sirohi
39130,Kyasra,1291,Dag,96,Jhalawar
294950,Laalmandi,1297,Buhana,97,Jhunjhunu
36282,Laban,1220,Keshoraipatan,85,Bundi
38246,Labana,1267,Amber,93,Jaipur
40292,Labaniya,1321,Sangod,100,Kota
40552,Lachhari,1327,Ladnu,101,Nagaur
36890,Lachharsar,1239,Ratangarh,87,Churu
262160,Lachhiwar,295294,Sarnau,95,Jalore
35648,Lachuda,1203,Asind,83,Bhilwara
35474,Ladamka,262581,Pahari,82,Bharatpur
38550,Ladana,1275,Phagi,93,Jaipur
42610,Ladani,1383,Mavli,108,Udaipur
40412,Ladariya,262369,Molasar,101,Nagaur
41795,Ladhana,295269,Palsana,105,Sikar
